Row,syllables_per_token_std,n_unique_tokens,pos_prop_CCONJ,pos_prop_NUM,pos_prop_PART,symbol_to_word_ratio__,top_ngram_chr_fraction_2,prop_adjacent_dependency_relation_mean,numImplicitDependentResources,numImplicitDependentLocals
1,1.29899331594283,407,0.0176933158584535,0.0163826998689384,0.00655307994757536,0.0234042553191489,0.0148343103242015,0.414663114118087,1,1
2,1.45502218872109,358,0.0154918667699458,0.00309837335398916,0.00852052672347018,0.00370828182941904,0.0181989331659868,0.416761857140811,0,0
3,1.14606170560718,302,0.0168208578637511,0.00420521446593776,0.0126156433978133,0,0.0204729968231557,0.425354113471536,0,0
4,1.24633419993209,353,0.0169741697416974,0.014760147601476,0.00738007380073801,0,0.0168506682161534,0.409179117595137,2,2
5,1.25997545166275,412,0.0138600138600139,0.0103950103950104,0.0097020097020097,0.0176795580110497,0.0148775169937155,0.417125260455394,0,0
6,1.34085623279829,388,0.0214681440443213,0.00831024930747922,0.00692520775623269,0.022248243559719,0.0161776802851659,0.412476997052597,0,1
7,1.68095390039514,514,0.0138820029747149,0.014873574615766,0.00892414476945959,0.0272052761747733,0.011067047864982,0.411776846334229,0,0
8,1.23767803308463,349,0.0162790697674419,0.0116279069767442,0.0108527131782946,0.0192061459667093,0.0193591455273698,0.422109227755266,0,0
9,1.08009776869518,661,0.0107266435986159,0.0152249134948097,0.00519031141868512,0.03026400515132,0.00859641322069068,0.423329548997514,2,0
10,1.07930443333456,401,0.0160213618157543,0.0193591455273698,0.00867823765020027,0.0172786177105832,0.0161044009440511,0.410993025401566,0,0
11,1.57359649569866,410,0.0171319796954315,0.0107868020304569,0.00571065989847716,0.0241596638655462,0.0162772381202415,0.413819562335125,0,2
12,1.2478290240467,608,0.0120598166907863,0.00578871201157742,0.0135069946936807,0.00220588235294118,0.0100755667506297,0.41683855715064,0,0
13,1.80272337618309,532,0.00645786244752987,0.00774943493703584,0.00516628995802389,0.0285520054384772,0.0250272034820457,0.425023885458137,0,9
14,1.17077266780524,582,0.00643579528041679,0.0260496475635918,0.00459699662886914,0.00243457090687766,0.0301632363378282,0.416380199448012,1,0
15,1.34625630112468,491,0.0107238605898123,0.00804289544235925,0.00536193029490617,0.00918273645546373,0.010904305320549,0.383752812006373,0,0
16,1.59295453709185,951,0.00878701050620821,0.0166189111747851,0.00878701050620821,0.0327004219409283,0.0103045325779037,0.39138814918895,0,12
17,1.16065382078709,371,0.0154340836012862,0.00836012861736334,0.00643086816720257,0.192396313364055,0.0429747453606809,0.403646262494479,0,0
18,1.15664036976054,338,0.0191387559808612,0.00956937799043062,0.00797448165869218,0.023543990086741,0.018748989817359,0.420574064752371,1,1
19,1.33342478369705,419,0.0173035328046143,0.0144196106705119,0.0100937274693583,0.0176991150442478,0.0169833045480714,0.404993496497537,0,0
20,1.09336944844842,357,0.0132013201320132,0.0099009900990099,0.0077007700770077,0,0.0147077469253201,0.400608316977736,0,0
21,1.4173018433373,441,0.0182370820668693,0.0133738601823708,0.00790273556231003,0.025844930417495,0.0140862173649059,0.409734843066577,0,0
22,1.41772970395201,445,0.0141227593699077,0.00597501357957632,0.00597501357957632,0.0126953125,0.0125963731132588,0.377492011540677,2,0
23,1.29612613255579,397,0.0137835975189524,0.00689179875947622,0.00758097863542385,0.0327868852459016,0.0159318774893559,0.407708126521611,0,0
24,1.10277295573833,469,0.0186451211932878,0.0074580484773151,0.0161591050341827,0.0351377018043685,0.0146872625981261,0.409952503149939,0,6
25,1.54798335703578,434,0.01162176439514,0.00792393026941363,0.00581088219756999,0.0328638497652582,0.0126315789473684,0.446377612464777,1,33
26,1.7693023183949,362,0.0176470588235294,0.0134453781512605,0.0100840336134454,0.0091264667535854,0.0178929507943853,0.410236693472321,3,1
27,2.33258558445951,936,0.00792718731650029,0.0143863769817968,0.00440399295361127,0.0154015401540154,0.0121380886080468,0.401489087283323,2,1
28,1.49756249165373,415,0.0117836100696304,0.00749866095340118,0.0101767541510445,0.0125968992248062,0.0122582690478707,0.425036534558797,0,7
29,2.40317986898838,319,0.0168350168350168,0.0286195286195286,0.00673400673400673,0.0207522697795071,0.0186285530753172,0.421995114885093,0,0
30,1.9940195880722,374,0.00817661488143908,0.00490596892886345,0.00940310711365495,0.0436046511627907,0.0147090172671072,0.417503657903612,0,0
31,1.49521216869497,377,0.0107879924953096,0.00797373358348968,0.00609756097560976,0.0246031746031746,0.0095772787318362,0.426579475391276,4,7
32,1.70643038969728,386,0.0101204819277108,0.00337349397590361,0.00530120481927711,0.00908265213442325,0.0166933886635858,0.412042741263739,0,6
33,1.78395296835624,587,0.012637586628618,0.0158988993069711,0.00815328169588259,0.0216949152542373,0.00797360461919164,0.418418076046298,5,0
34,1.03302603608725,347,0.0229434806939004,0.00223838836038053,0.0195858981533296,0.0531220876048462,0.014336917562724,0.421933121318327,0,0
35,1.27704612056602,329,0.0188356164383562,0.00513698630136986,0.00941780821917808,0.00924702774108322,0.0202302057900244,0.421408902715109,0,0
36,1.54864956802325,408,0.019876627827279,0.0102810143934202,0.00753941055517478,0.0198019801980198,0.0144224791744374,0.41324042866032,0,0
37,1.50342242931731,551,0.016553480475382,0.00806451612903226,0.0118845500848896,0.0144832126398947,0.00908663637787874,0.418493208787591,0,1
38,1.21749810199532,307,0.0166389351081531,0.0133111480865225,0.00665557404326123,0.00783289817232376,0.0201493833593886,0.416241988637746,2,0
39,1.50189856011581,368,0.0207852193995381,0.00538876058506543,0.0092378752886836,0.0160493827160494,0.0177641653905054,0.418686167823342,0,1
40,1.10449262919531,321,0.0198275862068966,0.00603448275862069,0.00689655172413793,0.00790513833992095,0.0211872146118721,0.419228260794244,0,0
41,1.14396905029739,387,0.018018018018018,0.0112612612612613,0.0105105105105105,0.00582750582750583,0.017451481871521,0.426745728365489,0,0
42,1.22379525963172,454,0.0129071911493546,0.0098340503995083,0.00491702519975415,0.00964630225080386,0.0138507462686567,0.416132781692052,1,4
43,1.63821475942382,445,0.0122863247863248,0.0112179487179487,0.00641025641025641,0.0286806883365201,0.0114240693322828,0.415215885130279,0,3
44,1.46879964622686,424,0.0130434782608696,0.0118012422360248,0.00496894409937888,0.0329087048832272,0.013053712818318,0.440852415798637,4,0
45,1.38865362208063,367,0.015015015015015,0.0255255255255255,0.00600600600600601,0.0109356014580802,0.0171141929772794,0.407384214608728,0,1
46,1.16755841351933,497,0.0145290581162325,0.0100200400801603,0.0120240480961924,0.0317208564631245,0.0112873406636178,0.424867426049235,1,0
47,1.29217779562923,310,0.015625,0.00625,0.0078125,0.0117340286831812,0.0187702265372168,0.414865085075397,1,0
48,1.41208011181897,450,0.0128424657534247,0.0158390410958904,0.00599315068493151,0.0147172734314485,0.0110100925848695,0.377142875977389,0,6
49,1.58061981020525,321,0.0137362637362637,0.00274725274725275,0.00549450549450549,0,0.0139439836518812,0.398266812511681,3,0
50,1.24157465992027,330,0.0220338983050847,0.0101694915254237,0.0076271186440678,0.0115979381443299,0.0199244245963586,0.415497101782979,1,0
51,2.08097884367426,1231,0.00375685626267939,0.0223157262003156,0.00300548501014351,0.0646757377628556,0.0191898832040202,0.346402139435581,81,41
52,1.77630732415161,1406,0.00363736188319264,0.0317068149063208,0.00281380824926223,0.0879225519758768,0.0196430337888445,0.359875733445771,5,3
53,1.67318770204962,383,0.0152671755725191,0.0111034004163775,0.0124913254684247,0.0189309576837416,0.0163176502583628,0.402426415332878,1,0
54,1.11568135542077,371,0.0175695461200586,0.0124450951683748,0.0109809663250366,0.012514220705347,0.0190870049308096,0.419634017951779,0,0
55,1.14481309673804,365,0.0169366715758468,0.00662739322533137,0.0132547864506627,0,0.0173470913713175,0.417499137963667,0,3
56,1.67750990616605,417,0.0148741418764302,0.0085812356979405,0.0074370709382151,0.018018018018018,0.0146592276556175,0.411661151218269,0,0
57,1.52294894831992,402,0.0161834120026972,0.0114632501685772,0.0074173971679029,0.0106382978723404,0.0177236222653005,0.424207819090623,0,1
58,1.55406411713954,474,0.0101052631578947,0.0164210526315789,0.00336842105263158,0.00700934579439252,0.00895545433490311,0.407270842119956,0,20
59,1.38895614529535,405,0.0155440414507772,0.0077720207253886,0.00647668393782383,0.0107411385606874,0.0145527537322795,0.413659705524398,0,2
60,1.47300894122422,392,0.0151734104046243,0.0108381502890173,0.0101156069364162,0.0204081632653061,0.0158232164779703,0.410764366375359,0,7
61,2.26587305215364,660,0.00870917573872473,0.023950233281493,0.00622083981337481,0.0217018846373501,0.00609756097560976,0.411267010485675,0,6
62,1.17853575925616,318,0.0197206244864421,0.00821692686935086,0.00821692686935086,0.0180305131761442,0.0207290922087205,0.423705324173376,0,0
63,1.61732272499116,534,0.0116369278510473,0.0116369278510473,0.0073700543056633,0.143790849673203,0.0240780249923804,0.40884899698874,0,0
64,1.29021249476055,810,0.0106548856548857,0.0166320166320166,0.00675675675675676,0.0292237442922374,0.0111603949062813,0.409883989859145,2,9
65,1.27875834487221,409,0.0174672489082969,0.00545851528384279,0.00545851528384279,0.00863723608445298,0.0155143338954469,0.405740941829482,0,0
66,1.27659687567751,348,0.0107181136120043,0.0182207931404073,0.00428724544480171,0.0109670987038883,0.0121823146397816,0.414446743343912,2,0
67,1.69545389653898,447,0.00757862826828344,0.00341038272072755,0.00492610837438424,0.00913621262458472,0.0868227099700332,0.384979978197776,0,0
68,1.49366509337999,484,0.00889497092028738,0.00615805679096818,0.0109476565172768,0.0356460852959898,0.00882880397296179,0.429878566274104,0,14
69,1.38970679618605,410,0.0151410874053682,0.0178940123881624,0.00963523743977977,0.00663716814159292,0.0159735610024787,0.4237262954845,0,0
70,1.42039673964815,353,0.0165041260315079,0.00750187546886722,0.00600150037509377,0.0127877237851662,0.0178819176815169,0.410722393575977,2,0
71,1.28368974451363,341,0.0158982511923688,0.019872813990461,0.00794912559618442,0.00625782227784731,0.0171167183119374,0.411333006432965,3,3
72,1.46961521968212,492,0.0109938434476693,0.0149516270888303,0.00703605980650836,0.0138211382113821,0.00952459150997619,0.391566372128574,0,0
73,1.1670056821742,318,0.0182882223847842,0.0131675201170446,0.00585223116313094,0,0.0165289256198347,0.411702044841517,2,1
74,1.24745282554214,434,0.0127226463104326,0.0120865139949109,0.00508905852417303,0.0188053097345133,0.0133949191685912,0.422352997411293,0,1
75,1.67069179435052,652,0.00925421883505716,0.0215024496461622,0.00244964616222101,0.0140405616224649,0.00783310686595796,0.390794716925281,4,2
76,1.50526101637153,462,0.00847098686997035,0.01143583227446,0.00635324015247776,0.00490596892886345,0.0220249274372546,0.388641271199774,0,0
77,1.8984738251865,437,0.0135069946936807,0.0130246020260492,0.00578871201157742,0.0133891213389121,0.01042934121328,0.403707522246874,3,9
78,1.12620721937093,389,0.0169602087410307,0.0123939986953686,0.00587084148727984,0.0148936170212766,0.0164189667374381,0.406825115267426,0,1
79,2.94087817043815,687,0.0115046927036028,0.0133212231304874,0.0072661217075386,0.134843581445523,0.0171858216970999,0.40686720767024,1,2
80,1.50212593765292,429,0.0141955835962145,0.0168243953732913,0.00946372239747634,0.00523103748910201,0.0112283418836511,0.427648753824409,3,2
81,1.84631804907023,1318,0.00348529990443533,0.0247906009331609,0.00236100961268199,0.0979059015501768,0.0355193808793115,0.344746780609152,0,102
82,2.13111632511791,421,0.0175,0.00625,0.00875,0.05759682224429,0.0127992938320644,0.413016700751862,0,0
83,1.68278878079235,332,0.0166527893422148,0.00915903413821815,0.00666111573688593,0.00410396716826265,0.0177777777777778,0.400160663710138,0,6
